0415422	CIGARETE WALTER WOLF WHITE	23,01.916,0	KOM	44.068,0	86.189,516	78,
0415737	KARFIOL	13,99350,845	KG	4.908,3213	9.599,842	68,
0417543	KOKOŠI RASJEK / SMRZNUTO	21,9970,04	KG	1.540,1796	3.012,3293	1,
0417568	MESO MLADIH KOKOŠI-ČETVRT.SMRZ.KOKA	18,99296,21802	KG	5.625,18	11.001,896	47,
0422634	PAŠTETA ČAJNA 50G GAVRILOVIĆ	5,893.005,0	KOM	17.699,45	34.617,113	77,
0426171	ŽVAKAČA ORBIT WINTERFRESH 14G	4,692.350,0	KOM	11.021,5	21.556,18	52,
0427062	JABUKA ZD	10,88176,86699	KG	1.924,3129	3.763,629	28,
0427112	GRAH TREŠNJEVAC RINF.	16,99498,837	KG	8.475,24	16.576,129	49,
0427138	GREJP ŽUTI	19,9913,030001	KG	260,4697	509,43445	5,
0427369	LUK PORI	14,982,53	KG	37,8994	74,12478	1,
0430520	KLEMENTINA	10,996,6899996	KG	73,523094	143,79868	2,
0432401	SIR PODRAVEC 2KG SIRELA	62,99123,273	KG	7.764,967	15.186,955	42,
0436170	PAŠTETA PILEĆA KOKETA 100 G VIN	6,992.870,0	KOM	20.061,299	39.236,49	75,
0436352	HRANA ZA NESILICE KONZUM 15% 10/1	4,29259,0	KG	1.111,11	2.173,1423	13,
0441287	VINOBRAN 10G ŠAFRAM	1,591.703,0	KOM	2.707,77	5.295,938	65,
0442699	LUK MLADI	22,993,53	KG	81,1547	158,7248	1,
0442707	KRASTAVAC	10,99342,942	KG	3.768,9324	7.371,391	55,
0445726	SALAMA JEGER DOMACI DANICA	54,99602,06903	KG	33.107,777	64.753,184	70,
0447870	SLADOLED MACHO ČOKOLADA 75ML LEDO	8,01.459,0	KOM	11.672,0	22.828,447	68,
0447912	KOBASICA KRANJSKA PODRAVKA	55,99311,69696	KG	17.451,914	34.132,977	57,
0449280	SALATA KRISTAL	12,99411,93106	KG	5.350,9844	10.465,615	58,
0449397	PILEĆI ZABATAK SMRZ. VINDIJA	49,994,058	KG	202,85944	396,75858	1,
0449405	PILEĆI BATAK PODL.SMRZ. VINDIJA	33,99302,63095	KG	10.286,427	20.118,502	44,
0450585	JABUKA ID	11,59186,31601	KG	2.159,4026	4.223,4243	29,
0452573	HRANA ZA PURIĆE STARTER	6,6910,0	KG	66,9	130,84503	1,
0458174	PIVO PAN SVIJETLO 0.5L B	7,1935.593,0	KOM	255.913,67	500.523,62	80,
0459115	LUBENICA	3,29295,692	KG	972,8266	1.902,6835	24,
0463737	MARELICA	15,9917,5	KG	279,82498	547,2901	1,
0463745	LUK SREBRENAC	11,8834,354	KG	408,12552	798,2241	3,
0478297	SALAMA ČAJNA GAVRILOVIĆ	109,994,345	KG	477,90652	934,7039	2,
0478396	ČOKOLADA KINDER BUENO 43G	7,991.561,0	KOM	12.472,39	24.393,873	77,
0511238	ANANAS	14,998,284	KG	124,17716	242,86942	4,
0511252	NARANČA Š	9,9998,609	KG	985,1039	1.926,6957	7,
0518357	LINO LADA 50G PVC	3,991.688,0	KOM	6.735,12	13.172,75	70,
0522528	JABUKA MLADA IIKL	2,992,976	KG	8,89824	17,403444	1,
0528505	ŽVAKAČA ORBIT JABUKA DRAŽEE 14G	4,691.806,0	KOM	8.470,14	16.566,152	44,
0562744	KONZERVANS 10G ŠAFRAM	1,591.281,0	KOM	2.036,79	3.983,615	68,
0564559	SIR TILZIT VINDIJA	69,99198,61096	KG	13.900,781	27.187,564	56,
0569012	ŽVAKAČA AIRWAVES DRAŽEJ	5,193.275,0	KOM	16.997,25	33.243,73	77,
0571430	SIR GOUDA VINDIJA	69,99386,19006	KG	27.029,441	52.864,992	53,
0573154	ŠIPAK	14,995,675	KG	85,06825	166,37904	1,
0577510	PUDING JAGODA 3/1 120 GR DR.OET	10,990,0	KOM	0,0	0,0	0,
0600361	PORILUK	17,79165,98799	KG	2.952,9265	5.775,4224	47,
0607200	LUK LJUBIČASTI	7,9949,218	KG	393,2518	769,13367	7,
